Commit URL	Refactoring Type	Description	Relationship Type	CST Node before	CST Node After	Expected?	RefDiff 2.0	RefDiff 1.0	RMiner	Evaluators	Evaluators' classification
https://github.com/icse18-refactorings/intellij-community/commit/6905d569a1e39d0d7b1ec5ceee4f0bbe60b85947	Inline Method	Inline Method getFolderName() inlined to renameTask(Project,Course,PsiDirectory) in class com.jetbrains.edu.coursecreator.CCRenameHandler	INLINE	{Method getFolderName() at python/educational/course-creator/src/com/jetbrains/edu/coursecreator/actions/CCRenameTask.java:31}	{Method renameTask(Project, Course, PsiDirectory) at python/educational/course-creator/src/com/jetbrains/edu/coursecreator/CCRenameHandler.java:71})	T	TP	FN	FN	Gustavo/Ricardo	TP/FP
https://github.com/icse18-refactorings/presto/commit/11048642b1e6b0e35efefab9e4e693b09c8753f5	Move Method	Move Method private formatDomain(table TableHandle, column ColumnHandle, domain Domain) : String from class com.facebook.presto.sql.planner.PlanPrinter to private formatDomain(table TableHandle, column ColumnHandle, domain Domain) : String from class com.facebook.presto.sql.planner.PlanPrinter.Visitor	INTERNAL_MOVE	{Method formatDomain(TableHandle, ColumnHandle, Domain) at presto-main/src/main/java/com/facebook/presto/sql/planner/PlanPrinter.java:609}	{Method formatDomain(TableHandle, ColumnHandle, Domain) at presto-main/src/main/java/com/facebook/presto/sql/planner/PlanPrinter.java:611})	T	TP	TP	TP		
https://github.com/icse18-refactorings/presto/commit/11048642b1e6b0e35efefab9e4e693b09c8753f5	Move Method	Move Method private printConstraint(indent int, table TableHandle, column ColumnHandle, constraint TupleDomain<ColumnHandle>) : void from class com.facebook.presto.sql.planner.PlanPrinter to private printConstraint(indent int, table TableHandle, column ColumnHandle, constraint TupleDomain<ColumnHandle>) : void from class com.facebook.presto.sql.planner.PlanPrinter.Visitor	INTERNAL_MOVE	{Method printConstraint(int, TableHandle, ColumnHandle, TupleDomain) at presto-main/src/main/java/com/facebook/presto/sql/planner/PlanPrinter.java:602}	{Method printConstraint(int, TableHandle, ColumnHandle, TupleDomain) at presto-main/src/main/java/com/facebook/presto/sql/planner/PlanPrinter.java:604})	T	TP	TP	TP		
https://github.com/icse18-refactorings/presto/commit/11048642b1e6b0e35efefab9e4e693b09c8753f5	Rename Method	Rename Method public commitCreateTable(tableHandle OutputTableHandle, fragments Collection) : void renamed to public commitInsert(session Session, tableHandle InsertTableHandle, fragments Collection) : void in class com.facebook.presto.metadata.MetadataManager				F	TN	FP	TN		
https://github.com/icse18-refactorings/presto/commit/11048642b1e6b0e35efefab9e4e693b09c8753f5	Rename Method	Rename Method public commitInsert(tableHandle InsertTableHandle, fragments Collection) : void renamed to public commitCreateTable(session Session, tableHandle OutputTableHandle, fragments Collection) : void in class com.facebook.presto.metadata.MetadataManager				F	TN	FP	TN		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Move Class	Move Class org.neo4j.kernel.impl.api.store.DiskLayer.AllStoreIdIterator moved to org.neo4j.kernel.impl.api.store.StoreStatement.AllStoreIdIterator	MOVE	{Class AllStoreIdIterator at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/DiskLayer.java:993}	{Class AllStoreIdIterator at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreStatement.java:133})	T	TP	TP	TP		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Move Method	Move Method private countByFirstPrevPointer(nodeId long, relationshipId long) : long from class org.neo4j.kernel.impl.api.store.DiskLayer to private countByFirstPrevPointer(relationshipId long) : long from class org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor	MOVE	{Method countByFirstPrevPointer(long, long) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/DiskLayer.java:393}	{Method countByFirstPrevPointer(long) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreAbstractNodeCursor.java:355})	T	TP	TP	TP		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Move Method	Move Method private directionOf(nodeId long, relationshipId long, startNode long, endNode long) : Direction from class org.neo4j.kernel.impl.api.store.DiskLayer to private directionOf(nodeId long, relationshipId long, startNode long, endNode long) : Direction from class org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor	MOVE	{Method directionOf(long, long, long, long) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/DiskLayer.java:379}	{Method directionOf(long, long, long, long) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreAbstractNodeCursor.java:373})	T	TP	TP	TP		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Move Method	Move Method private nodeDegreeByDirection(nodeId long, group RelationshipGroupRecord, direction Direction) : long from class org.neo4j.kernel.impl.api.store.DiskLayer to private nodeDegreeByDirection(group RelationshipGroupRecord, direction Direction) : long from class org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor	MOVE	{Method nodeDegreeByDirection(long, RelationshipGroupRecord, Direction) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/DiskLayer.java:297}	{Method nodeDegreeByDirection(RelationshipGroupRecord, Direction) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreAbstractNodeCursor.java:338})	T	TP	TP	TP		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Move Method	Move Method public nodesGetAllCursor(statement StoreStatement) : Cursor from class org.neo4j.kernel.impl.api.store.DiskLayer to public nodesGetAllCursor() : Cursor from class org.neo4j.kernel.impl.api.store.StoreStatement	MOVE	{Method nodesGetAllCursor(StoreStatement) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/DiskLayer.java:886}	{Method nodesGetAllCursor() at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreStatement.java:118})	T	TP	TP	TP		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Move Method	Move Method public relationshipsGetAllCursor(storeStatement StoreStatement) : Cursor from class org.neo4j.kernel.impl.api.store.DiskLayer to public relationshipsGetAllCursor() : Cursor from class org.neo4j.kernel.impl.api.store.StoreStatement	MOVE	{Method relationshipsGetAllCursor(StoreStatement) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/DiskLayer.java:946}	{Method relationshipsGetAllCursor() at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreStatement.java:123})	T	TP	TP	TP		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Extract Superclass	Extract Superclass org.neo4j.kernel.api.cursor.EntityItem.EntityItemHelper from class org.neo4j.kernel.impl.api.cursor.TxAbstractRelationshipCursor				T	FN	FN	TP		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Extract Superclass	Extract Superclass org.neo4j.kernel.api.cursor.EntityItem.EntityItemHelper from class org.neo4j.kernel.impl.api.store.StoreAbstractRelationshipCursor				T	FN	FN	TP		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Extract Superclass	Extract Superclass org.neo4j.kernel.api.cursor.NodeItem.NodeItemHelper from class org.neo4j.kernel.impl.api.cursor.TxAbstractNodeCursor				T	FN	FN	TP		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Extract Superclass	Extract Superclass org.neo4j.kernel.api.cursor.NodeItem.NodeItemHelper from class org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor				T	FN	FN	TP		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Extract Method	Extract Method private assertHasRelationships(node long) : void extracted from private deleteNode1(node long, prop1 DefinedProperty, prop2 DefinedProperty, prop3 DefinedProperty) : void in class org.neo4j.kernel.impl.store.TestNeoStore	EXTRACT	{Method deleteNode1(long, DefinedProperty, DefinedProperty, DefinedProperty) at community/kernel/src/test/java/org/neo4j/kernel/impl/store/TestNeoStore.java:810}	{Method assertHasRelationships(long) at community/kernel/src/test/java/org/neo4j/kernel/impl/store/TestNeoStore.java:802})	T	TP	TP	TP		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Extract Method	Extract Method private assertHasRelationships(node long) : void extracted from private deleteNode2(node long, prop1 DefinedProperty, prop2 DefinedProperty, prop3 DefinedProperty) : void in class org.neo4j.kernel.impl.store.TestNeoStore	EXTRACT	{Method deleteNode2(long, DefinedProperty, DefinedProperty, DefinedProperty) at community/kernel/src/test/java/org/neo4j/kernel/impl/store/TestNeoStore.java:857}	{Method assertHasRelationships(long) at community/kernel/src/test/java/org/neo4j/kernel/impl/store/TestNeoStore.java:802})	T	TP	TP	TP		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Extract Method	Extract Method private assertHasRelationships(node long) : void extracted from private deleteRel1(rel long, prop1 DefinedProperty, prop2 DefinedProperty, prop3 DefinedProperty, firstNode long, secondNode long, relType int) : void in class org.neo4j.kernel.impl.store.TestNeoStore				T	FN	TP	FN		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Extract Method	Extract Method private assertHasRelationships(node long) : void extracted from private deleteRel2(rel long, prop1 DefinedProperty, prop2 DefinedProperty, prop3 DefinedProperty, firstNode long, secondNode long, relType int) : void in class org.neo4j.kernel.impl.store.TestNeoStore				T	FN	TP	FN		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Inline Method	Inline Method public acquireLabelCursor(labels long[]) : Cursor inlined to public labels() : Cursor in class org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor	INLINE	{Method acquireLabelCursor(long[]) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreStatement.java:168}	{Method labels() at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreAbstractNodeCursor.java:125})	T	TP	TP	FN		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Inline Method	Inline Method acquireNodeRelationshipCursor(boolean,long,long,Direction,int[]) inlined to relationships(Direction) in class org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor	INLINE	{Method acquireNodeRelationshipCursor(boolean, long, long, Direction, int[]) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreStatement.java:180}	{Method relationships(Direction) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreAbstractNodeCursor.java:149})	T	TP	FN	FN	Gustavo/Ricardo	TP/TP
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Inline Method	Inline Method acquireNodeRelationshipCursor(boolean,long,long,Direction,int[]) inlined to relationships(Direction,int[]) in class org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor	INLINE	{Method acquireNodeRelationshipCursor(boolean, long, long, Direction, int[]) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreStatement.java:180}	{Method relationships(Direction, int[]) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreAbstractNodeCursor.java:156})	T	TP	FN	FN	Gustavo/Ricardo	TP/TP
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Inline Method	Inline Method public acquirePropertyCursor(firstPropertyRecordId long) : Cursor inlined to public properties() : Cursor in class org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor	INLINE	{Method acquirePropertyCursor(long) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreStatement.java:156}	{Method properties() at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreAbstractNodeCursor.java:137})	T	TP	TP	FN		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Inline Method	Inline Method public acquireSingleLabelCursor(labels long[], labelId int) : Cursor inlined to public label(labelId int) : Cursor in class org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor	INLINE	{Method acquireSingleLabelCursor(long[], int) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreStatement.java:174}	{Method label(int) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreAbstractNodeCursor.java:131})	T	TP	TP	FN		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Inline Method	Inline Method public acquireSinglePropertyCursor(firstPropertyRecordId long, propertyKeyId int) : Cursor inlined to public property(propertyKeyId int) : Cursor in class org.neo4j.kernel.impl.api.store.StoreAbstractNodeCursor	INLINE	{Method acquireSinglePropertyCursor(long, int) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreStatement.java:162}	{Method property(int) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreAbstractNodeCursor.java:143})	T	TP	TP	FN		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Inline Method	Inline Method public acquirePropertyCursor(firstPropertyRecordId long) : Cursor inlined to public properties() : Cursor in class org.neo4j.kernel.impl.api.store.StoreAbstractRelationshipCursor	INLINE	{Method acquirePropertyCursor(long) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreStatement.java:156}	{Method properties() at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreAbstractRelationshipCursor.java:111})	T	TP	TP	FN		
https://github.com/icse18-refactorings/neo4j/commit/021d17c8234904dcb1d54596662352395927fe7b	Inline Method	Inline Method public acquireSinglePropertyCursor(firstPropertyRecordId long, propertyKeyId int) : Cursor inlined to public property(propertyKeyId int) : Cursor in class org.neo4j.kernel.impl.api.store.StoreAbstractRelationshipCursor	INLINE	{Method acquireSinglePropertyCursor(long, int) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreStatement.java:162}	{Method property(int) at community/kernel/src/main/java/org/neo4j/kernel/impl/api/store/StoreAbstractRelationshipCursor.java:117})	T	TP	TP	FN		
https://github.com/icse18-refactorings/neo4j/commit/4712de476aabe69cd762233c9641dd3cf9f8361b	Rename Method	Rename Method protected runInternalArnoldi(iterations int) : int renamed to protected runInternalIteration() : int in class org.neo4j.graphalgo.impl.centrality.EigenvectorCentralityArnoldi	RENAME	{Method runInternalArnoldi(int) at community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/EigenvectorCentralityArnoldi.java:206}	{Method runInternalIteration() at community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/centrality/EigenvectorCentralityArnoldi.java:63})	T	TP	TP	TP		
https://github.com/icse18-refactorings/neo4j/commit/4712de476aabe69cd762233c9641dd3cf9f8361b	Rename Method	Rename Method public runIterations(maxNrIterations int) : int renamed to public runInternalIteration() : int in class org.neo4j.graphalgo.impl.centrality.EigenvectorCentralityPower				T	FN	TP	FN		
